Date       ,Adj Close   ,Close       ,High        ,Low         ,Open        ,Volume   ,SP_Ajclose  ,SP_close    ,SP_high     ,SP_low      ,SP_open     ,SP_volume  ,DJ_Ajclose  ,DJ_close    ,DJ_high     ,DJ_low      ,DJ_Open     ,DJ_volume  ,EG_Ajclose  ,EG_Close    ,EG_high     ,EG_Low      ,EG_open     ,EG_volume ,EU_Price ,EU_high     ,EU_low      ,EU_Trend ,EU_open     ,OF_Price ,OF_Trend ,OF_High      ,OF_Low       ,OF_Open     ,OF_Volume ,SF_Trend ,SF_Price ,SF_High      ,SF_Low       ,SF_Open      ,SF_Volume ,USB_Price   ,USB_Trend ,USB_High ,USB_Low     ,USB_Open    ,PLT_Price ,PLT_High     ,PLT_Low      ,PLT_Open     ,PLT_Trend ,PLD_Trend ,PLD_Price ,PLD_High     ,PLD_Low      ,PLD_Open     ,RHO_PRICE ,USDI_Price ,USDI_Trend ,USDI_High ,USDI_Low ,USDI_Open ,USDI_Volume ,GDX_Adj Close ,GDX_Close   ,GDX_High    ,GDX_Low     ,GDX_Open    ,GDX_Volume ,USO_Adj Close ,USO_Close    ,USO_High     ,USO_Low      ,USO_Open     ,USO_Volume
2022-02-14 ,174.7400055 ,174.7400055 ,175.0       ,173.6799927 ,173.7799988 ,13650700 ,4401.669922 ,4401.669922 ,4426.220215 ,4364.839844 ,4412.609863 ,4600390000 ,34566.17188 ,34566.17188 ,34744.55859 ,34304.28125 ,34694.5     , 370320000 ,277.1752625 ,293.1199951 ,296.0599976 ,289.5       ,295.7900085 ,   314100 ,Nan      ,3.329999924 ,3.059999943 ,Nan      ,3.089999914 ,Nan      ,Nan      , 95.81999969 ,92.08999634  ,93.91000366 ,   467071 ,Nan      ,Nan      , 78.77999878 , 75.95999908 , 78.41999817 ,   877700 ,50.81742477 ,Nan       ,Nan      ,57.25999832 ,58.5        ,Nan       ,1026.599976  ,1026.599976  ,1026.599976  ,Nan       ,Nan       ,Nan       ,148.0700073  ,144.3800049  ,146.0399933  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  32.0135994  ,33.09000015 ,33.15999985 ,32.52000046 ,32.54000092 ,  29274700 ,  66.36000061 , 66.36000061 , 66.87999725 , 64.80000305 , 64.97000122 ,   9540700
2022-02-15 ,173.0800018 ,173.0800018 ,173.3399963 ,172.3899994 ,173.1000061 ,12603600 ,4471.069824 ,4471.069824 ,4472.77002  ,4429.279785 ,4429.279785 ,4430830000 ,34988.83984 ,34988.83984 ,35047.78906 ,34686.19141 ,34686.19141 , 305670000 ,284.2767639 ,300.6300049 ,301.1900024 ,293.3599854 ,294.7099915 ,   259900 ,Nan      ,3.269999981 ,3.0         ,Nan      ,3.0         ,Nan      ,Nan      , 95.16999817 ,90.66000366  ,94.83000183 ,   442641 ,Nan      ,Nan      , 79.62999725 , 78.36000061 , 78.36000061 ,   508600 ,51.46724319 ,Nan       ,Nan      ,58.18000031 ,58.45000076 ,Nan       ,1019.0       ,1019.0       ,1019.0       ,Nan       ,Nan       ,Nan       ,147.5599976  ,145.2200012  ,146.5500031  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  31.43311691 ,32.49000168 ,32.61999893 ,31.80999947 ,32.22000122 ,  25748600 ,  64.27999878 , 64.27999878 , 64.40000153 , 63.54000092 , 64.19999695 ,  10076300
2022-02-16 ,174.8600006 ,174.8600006 ,174.8600006 ,173.4799957 ,173.4900055 ,12772100 ,4475.009766 ,4475.009766 ,4489.549805 ,4429.680176 ,4455.75     ,4283640000 ,34934.26953 ,34934.26953 ,35042.08984 ,34642.64063 ,34951.82813 , 294410000 ,286.5934753 ,303.0799866 ,306.4200134 ,299.2900085 ,299.9400024 ,   634800 ,Nan      ,3.210000038 ,3.059999943 ,Nan      ,3.180000067 ,Nan      ,Nan      , 95.01000214 ,90.0         ,92.20999908 ,   401453 ,Nan      ,Nan      , 78.98999786 , 77.81999969 , 77.98000336 ,   417900 ,51.45846176 ,Nan       ,Nan      ,58.04000092 ,58.04000092 ,Nan       ,1062.199951  ,1059.0       ,1059.0       ,Nan       ,Nan       ,Nan       ,146.9400024  ,142.7400055  ,146.1300049  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  32.43928146 ,33.52999878 ,33.66999817 ,32.66999817 ,32.68000031 ,  28483300 ,  63.54000092 , 63.54000092 , 65.87000275 , 63.5        , 65.08000183 ,   6978300
2022-02-17 ,177.25      ,177.25      ,177.5299988 ,176.3899994 ,176.6999969 ,18612500 ,4380.259766 ,4380.259766 ,4456.060059 ,4373.810059 ,4456.060059 ,4539420000 ,34312.03125 ,34312.03125 ,34858.46875 ,34246.23047 ,34858.46875 , 348720000 ,286.2909241 ,302.7600098 ,303.0899963 ,294.6400146 ,301.8999939 ,   352600 ,Nan      ,3.299999952 ,2.970000029 ,Nan      ,3.299999952 ,Nan      ,Nan      , 93.36000061 ,90.62000275  ,90.90000153 ,   212552 ,Nan      ,Nan      , 77.56999969 , 75.86000061 , 77.41999817 ,   486500 ,50.1676178  ,Nan       ,Nan      ,57.00999832 ,58.06000137 ,Nan       ,1091.199951  ,1091.199951  ,1091.199951  ,Nan       ,Nan       ,Nan       ,144.0500031  ,142.1999969  ,143.25       ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  33.64862061 ,34.77999878 ,35.11000061 ,33.77999878 ,34.02999878 ,  45115400 ,  64.16999817 , 64.16999817 , 64.5        , 63.41999817 , 63.61999893 ,   7116200
2022-02-18 ,177.1199951 ,177.1199951 ,177.25      ,176.5099945 ,177.0700073 ,12760700 ,4348.870117 ,4348.870117 ,4394.600098 ,4327.220215 ,4384.569824 ,4708060000 ,34079.17969 ,34079.17969 ,34423.57813 ,33976.17969 ,34310.44922 , 414080000 ,287.8605652 ,304.4200134 ,307.7600098 ,301.8699951 ,301.8699951 ,   265500 ,Nan      ,3.029999971 ,2.880000114 ,Nan      ,3.029999971 ,Nan      ,Nan      , 92.66000366 ,89.02999878  ,91.62999725 ,   150382 ,Nan      ,Nan      , 76.45999908 , 74.44999695 , 75.66999817 ,   847300 ,50.14126587 ,Nan       ,Nan      ,56.90000153 ,56.93999863 ,Nan       ,1075.300049  ,1075.300049  ,1075.300049  ,Nan       ,Nan       ,Nan       ,144.2400055  ,141.9499969  ,143.1100006  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  33.37773132 ,34.5        ,34.84999847 ,34.20999908 ,34.83000183 ,  23469300 ,  64.73999786 , 64.73999786 , 65.0        , 62.91999817 , 63.13999939 ,   8438400
2022-02-22 ,177.4900055 ,177.4900055 ,178.0700073 ,176.8200073 ,177.6699982 ,14960500 ,4304.759766 ,4304.759766 ,4362.120117 ,4267.109863 ,4332.740234 ,5121900000 ,33596.60938 ,33596.60938 ,34024.73828 ,33364.28906 ,33974.08984 , 432090000 ,284.0970764 ,300.4400024 ,306.5299988 ,297.8099976 ,305.5299988 ,   306100 ,Nan      ,3.059999943 ,2.849999905 ,Nan      ,2.940000057 ,Nan      ,Nan      , 96.0        ,90.34999847  ,91.75       ,   789041 ,Nan      ,Nan      , 74.81999969 , 72.81999969 , 74.16000366 ,   663100 ,50.75595474 ,Nan       ,Nan      ,56.84000015 ,57.29999924 ,Nan       ,1084.5       ,1084.5       ,1084.5       ,Nan       ,Nan       ,Nan       ,144.4400024  ,141.6399994  ,143.0599976  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  33.00041962 ,34.11000061 ,34.95999908 ,33.90000153 ,34.72000122 ,  23123900 ,  65.54000092 , 65.54000092 , 66.93000031 , 65.27999878 , 66.86000061 ,   9307800
2022-02-23 ,178.2899933 ,178.2899933 ,178.3899994 ,177.3600006 ,177.3899994 ,11772200 ,4225.5      ,4225.5      ,4341.509766 ,4221.509766 ,4324.930176 ,4797430000 ,33131.76172 ,33131.76172 ,33832.58984 ,33084.89844 ,33680.96875 , 370600000 ,283.7566223 ,300.0799866 ,304.0       ,299.0799866 ,302.6499939 ,   309400 ,Nan      ,3.150000095 ,2.970000029 ,Nan      ,3.089999914 ,Nan      ,Nan      , 93.90000153 ,90.63999939  ,91.73999786 ,   440574 ,Nan      ,Nan      , 74.59999847 , 71.94000244 , 74.33000183 ,   516900 ,49.74610519 ,Nan       ,Nan      ,56.43999863 ,58.27000046 ,Nan       ,1090.099976  ,1090.099976  ,1090.099976  ,Nan       ,Nan       ,Nan       ,144.1499939  ,140.5800018  ,143.1799927  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  33.60992432 ,34.74000168 ,35.02000046 ,34.00999832 ,34.06000137 ,  24488400 ,  66.23999786 , 66.23999786 , 67.31999969 , 65.66000366 , 65.90000153 ,   8562400
2022-02-24 ,177.1399994 ,177.1399994 ,182.6000061 ,175.2700043 ,182.5899963 ,32726000 ,4288.700195 ,4288.700195 ,4294.72998  ,4114.649902 ,4155.77002  ,6752130000 ,33223.82813 ,33223.82813 ,33269.33984 ,32272.64063 ,32830.32813 , 590850000 ,275.6434021 ,291.5       ,293.6499939 ,282.2399902 ,293.6499939 ,   508800 ,Nan      ,3.210000038 ,2.640000105 ,Nan      ,2.75999999  ,Nan      ,Nan      ,100.5400009  ,91.44999695  ,92.51999664 ,   872244 ,Nan      ,Nan      , 71.83999634 , 68.38999939 , 69.34999847 ,   730200 ,48.5869751  ,Nan       ,Nan      ,53.77000046 ,54.74000168 ,Nan       ,1060.400024  ,1060.400024  ,1060.400024  ,Nan       ,Nan       ,Nan       ,143.6799927  ,137.8999939  ,138.4700012  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  32.96171951 ,34.06999969 ,36.06999969 ,33.43000031 ,36.04999924 ,  51288800 ,  66.33999634 , 66.33999634 , 70.23999786 , 65.06999969 , 70.19000244 ,  18256700
2022-02-25 ,176.5500031 ,176.5500031 ,176.7899933 ,175.7899933 ,176.4199982 ,11530900 ,4384.649902 ,4384.649902 ,4385.339844 ,4286.830078 ,4298.379883 ,5177060000 ,34058.75    ,34058.75    ,34095.73828 ,33277.21875 ,33277.21875 , 417630000 ,285.8748169 ,302.3200073 ,302.9599915 ,292.8999939 ,292.8999939 ,   281300 ,Nan      ,3.359999895 ,3.089999914 ,Nan      ,3.089999914 ,Nan      ,Nan      , 95.63999939 ,90.05999756  ,93.31999969 ,   523793 ,Nan      ,Nan      , 74.54000092 , 72.19999695 , 72.19999695 ,   789800 ,50.35201263 ,Nan       ,Nan      ,55.77999878 ,55.77999878 ,Nan       ,1048.900024  ,1048.900024  ,1048.900024  ,Nan       ,Nan       ,Nan       ,148.5099945  ,143.6600037  ,143.8500061  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  33.2713089  ,34.38999939 ,34.47999954 ,33.45999908 ,33.68000031 ,  22922200 ,  65.80000305 , 65.80000305 , 66.12000275 , 64.40000153 , 65.55999756 ,   8803300
2022-02-28 ,178.3800049 ,178.3800049 ,178.9900055 ,176.5       ,178.8600006 ,16055800 ,4373.939941 ,4373.939941 ,4388.839844 ,4315.120117 ,4354.169922 ,6071370000 ,33892.60156 ,33892.60156 ,33963.62891 ,33469.30859 ,33870.62109 , 443460000 ,281.9978027 ,298.2200012 ,299.019989  ,293.9299927 ,294.2799988 ,   315800 ,Nan      ,3.690000057 ,3.390000105 ,Nan      ,3.390000105 ,Nan      ,Nan      , 99.09999847 ,94.43000031  ,94.98999786 ,   490796 ,Nan      ,Nan      , 73.91999817 , 71.59999847 , 71.59999847 ,   759200 ,49.64951324 ,Nan       ,Nan      ,55.43000031 ,55.54999924 ,Nan       ,1063.900024  ,1037.800049  ,1063.900024  ,Nan       ,Nan       ,Nan       ,147.3999939  ,143.8899994  ,146.4900055  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  33.26163864 ,34.38000107 ,35.11000061 ,34.09999847 ,35.08000183 ,  25871800 ,  67.48000336 , 67.48000336 , 68.26000214 , 66.81999969 , 67.37999725 ,   8886500
2022-03-01 ,181.6199951 ,181.6199951 ,181.7599945 ,179.0299988 ,179.0500031 ,21942100 ,4306.259766 ,4306.259766 ,4378.450195 ,4279.540039 ,4363.140137 ,5846230000 ,33294.94922 ,33294.94922 ,33870.14063 ,33107.67188 ,33813.48047 , 438730000 ,268.6364441 ,284.0899963 ,297.3699951 ,281.8900146 ,295.2999878 ,   371200 ,Nan      ,4.050000191 ,3.660000086 ,Nan      ,3.869999886 ,Nan      ,Nan      ,106.7799988  ,95.31999969  ,96.08999634 ,   698814 ,Nan      ,Nan      , 73.05000305 , 68.48000336 , 72.73999786 ,  1047100 ,47.2961235  ,Nan       ,Nan      ,53.54999924 ,55.77999878 ,Nan       ,1051.099976  ,1051.099976  ,1051.099976  ,Nan       ,Nan       ,Nan       ,147.6900024  ,145.0700073  ,146.7299957  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  34.69348907 ,35.86000061 ,35.86000061 ,34.68999863 ,34.75       ,  39068400 ,  71.81999969 , 71.81999969 , 72.62999725 , 70.09999847 , 70.33999634 ,  16803600
2022-03-02 ,179.7299957 ,179.7299957 ,180.7100067 ,178.7899933 ,180.1300049 ,19727200 ,4386.540039 ,4386.540039 ,4401.47998  ,4322.560059 ,4322.560059 ,5337870000 ,33891.35156 ,33891.35156 ,34013.67188 ,33379.51172 ,33379.51172 , 400920000 ,276.7497253 ,292.6700134 ,295.1700134 ,285.5599976 ,285.8699951 ,   264000 ,Nan      ,4.050000191 ,3.599999905 ,Nan      ,3.99000001  ,Nan      ,Nan      ,112.5100021  ,105.1800003  ,107.1200027 ,   651853 ,Nan      ,Nan      , 71.91000366 , 68.62000275 , 69.66999817 ,  1023500 ,49.377285   ,Nan       ,Nan      ,54.56999969 ,54.56999969 ,Nan       ,1067.599976  ,1053.400024  ,1056.199951  ,Nan       ,Nan       ,Nan       ,148.5299988  ,145.7200012  ,146.2599945  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  34.56772232 ,35.72999954 ,35.81999969 ,34.95000076 ,35.31000137 ,  26242100 ,  75.41999817 , 75.41999817 , 76.19999695 , 71.75       , 74.15000153 ,  21956100
2022-03-03 ,180.8000031 ,180.8000031 ,181.3000031 ,179.5       ,179.9600067 ,15164400 ,4363.490234 ,4363.490234 ,4416.779785 ,4345.560059 ,4401.310059 ,5039890000 ,33794.66016 ,33794.66016 ,34179.07031 ,33641.53125 ,33972.87109 , 369740000 ,273.3833923 ,289.1099854 ,293.6799927 ,288.0       ,291.980011  ,   260300 ,Nan      ,4.019999981 ,3.599999905 ,Nan      ,4.019999981 ,Nan      ,Nan      ,116.5699997  ,106.4300003  ,111.3300018 ,   592031 ,Nan      ,Nan      , 72.5        , 69.69999695 , 72.15000153 ,   658700 ,49.44754028 ,Nan       ,Nan      ,55.93999863 ,56.49000168 ,Nan       ,1080.099976  ,1080.099976  ,1080.099976  ,Nan       ,Nan       ,Nan       ,150.4799957  ,147.3000031  ,148.8600006  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  34.84828568 ,36.02000046 ,36.02000046 ,35.34000015 ,35.63000107 ,  23492400 ,  74.52999878 , 74.52999878 , 76.37000275 , 74.0        , 74.76000214 ,  18443800
2022-03-04 ,183.6799927 ,183.6799927 ,183.9799957 ,181.3600006 ,182.1100006 ,22390100 ,4328.870117 ,4328.870117 ,4342.120117 ,4284.97998  ,4342.120117 ,5797380000 ,33614.80078 ,33614.80078 ,33655.42969 ,33254.12109 ,33655.42969 , 408390000 ,267.0478516 ,282.4100037 ,283.9299927 ,279.4899902 ,282.8599854 ,   372300 ,Nan      ,3.599999905 ,3.180000067 ,Nan      ,3.50999999  ,Nan      ,Nan      ,116.0199966  ,107.25       ,107.9599991 ,   493875 ,Nan      ,Nan      , 68.76999664 , 66.19000244 , 68.73999786 ,   782700 ,48.51672363 ,Nan       ,Nan      ,54.31999969 ,54.91999817 ,Nan       ,1116.099976  ,1116.099976  ,1116.099976  ,Nan       ,Nan       ,Nan       ,150.9600067  ,147.2400055  ,148.0299988  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  36.1833992  ,37.40000153 ,37.59999847 ,36.18999863 ,36.27999878 ,  40778000 ,  79.45999908 , 79.45999908 , 80.0        , 76.18000031 , 77.0        ,  17341900
2022-03-07 ,186.4100037 ,186.4100037 ,186.6399994 ,184.2200012 ,184.4499969 ,27951800 ,4201.089844 ,4201.089844 ,4327.009766 ,4199.850098 ,4327.009766 ,6940470000 ,32817.37891 ,32817.37891 ,33579.75    ,32806.14844 ,33579.75    , 488400000 ,252.8070679 ,267.3500061 ,279.6099854 ,267.1900024 ,278.75      ,   393500 ,Nan      ,3.720000029 ,3.390000105 ,Nan      ,3.599999905 ,Nan      ,Nan      ,130.5        ,115.5400009  ,121.3300018 ,   576022 ,Nan      ,Nan      , 66.58999634 , 61.81000137 , 66.43000031 ,  1480700 ,46.62874603 ,Nan       ,Nan      ,53.09000015 ,54.86000061 ,Nan       ,1154.0       ,1115.900024  ,1148.800049  ,Nan       ,Nan       ,Nan       ,151.2400055  ,148.5399933  ,150.5899963  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  37.11216736 ,38.36000061 ,38.54999924 ,37.20000076 ,37.68999863 ,  46921200 ,  82.37000275 , 82.37000275 , 83.40000153 , 79.69999695 , 79.93000031 ,  16563300
2022-03-08 ,191.5099945 ,191.5099945 ,193.3000031 ,188.2599945 ,188.3500061 ,47347700 ,4170.700195 ,4170.700195 ,4276.939941 ,4157.870117 ,4202.660156 ,7243120000 ,32632.64063 ,32632.64063 ,33402.98047 ,32578.73047 ,32885.17188 , 553750000 ,252.8164978 ,267.3599854 ,273.3999939 ,263.0700073 ,270.1799927 ,   265800 ,Nan      ,3.809999943 ,3.569999933 ,Nan      ,3.779999971 ,Nan      ,Nan      ,129.4400024  ,117.0699997  ,120.6699982 ,   583106 ,Nan      ,Nan      , 64.26000214 , 60.34999847 , 62.34000015 ,   734200 ,46.76046371 ,Nan       ,Nan      ,52.86000061 ,53.79999924 ,Nan       ,1152.5       ,1152.5       ,1152.5       ,Nan       ,Nan       ,Nan       ,150.3000031  ,146.7400055  ,148.3099976  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  37.31533432 ,38.56999969 ,40.25999832 ,37.88999939 ,38.83000183 ,  80295600 ,  85.43000031 , 85.43000031 , 87.83999634 , 81.56999969 , 85.43000031 ,  29882700
2022-03-09 ,185.8200073 ,185.8200073 ,187.2299957 ,184.7599945 ,186.0399933 ,26839700 ,4277.879883 ,4277.879883 ,4299.399902 ,4223.100098 ,4223.100098 ,5662670000 ,33286.25    ,33286.25    ,33457.28125 ,32860.42188 ,32860.42188 , 418670000 ,260.4947815 ,275.480011  ,278.1499939 ,273.2000122 ,275.0       ,   343800 ,Nan      ,4.050000191 ,3.569999933 ,Nan      ,3.75        ,Nan      ,Nan      ,126.8399963  ,103.6299973  ,124.6600037 ,   594773 ,Nan      ,Nan      , 66.13999939 , 64.12999725 , 64.51999664 ,   630900 ,47.86690903 ,Nan       ,Nan      ,54.18999863 ,55.02000046 ,Nan       ,1106.699951  ,1106.699951  ,1106.699951  ,Nan       ,Nan       ,Nan       ,152.0        ,148.3200073  ,149.1799927  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  36.88965225 ,38.13000107 ,38.31000137 ,36.5        ,36.84000015 ,  39938300 ,  75.47000122 , 75.47000122 , 81.09999847 , 72.26999664 , 80.0        ,  29934600
2022-03-10 ,186.3999939 ,186.3999939 ,187.3800049 ,184.9900055 ,186.8800049 ,18455200 ,4259.52002  ,4259.52002  ,4268.279785 ,4209.799805 ,4252.549805 ,4980830000 ,33174.07031 ,33174.07031 ,33236.58984 ,32819.76172 ,33106.76953 , 399480000 ,258.8967285 ,273.7900085 ,274.6099854 ,270.4899902 ,271.6099854 ,   269200 ,Nan      ,4.320000172 ,4.050000191 ,Nan      ,4.260000229 ,Nan      ,Nan      ,114.8799973  ,105.5299988  ,110.4100037 ,   437924 ,Nan      ,Nan      , 64.83000183 , 63.34000015 , 63.36999893 ,   481900 ,46.53215027 ,Nan       ,Nan      ,52.43999863 ,53.79999924 ,Nan       ,1094.400024  ,1094.400024  ,1094.400024  ,Nan       ,Nan       ,Nan       ,151.5399933  ,147.7799988  ,148.9900055  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  37.64427567 ,38.90999985 ,39.31999969 ,38.36999893 ,38.40999985 ,  29088600 ,  74.05999756 , 74.05999756 , 77.48000336 , 72.98000336 , 77.05999756 ,  11738200
2022-03-11 ,185.0899963 ,185.0899963 ,185.7799988 ,183.4400024 ,183.7400055 ,14824700 ,4204.310059 ,4204.310059 ,4291.009766 ,4200.490234 ,4279.5      ,4938640000 ,32944.19141 ,32944.19141 ,33515.60938 ,32911.89063 ,33279.71875 , 369480000 ,256.6462402 ,271.4100037 ,277.5499878 ,271.1900024 ,275.8999939 ,   282200 ,Nan      ,4.380000114 ,3.900000095 ,Nan      ,4.139999866 ,Nan      ,Nan      ,110.2900009  ,104.4800034  ,105.9899979 ,   368194 ,Nan      ,Nan      , 65.52999878 , 63.79000092 , 64.97000122 ,   489500 ,46.23357391 ,Nan       ,Nan      ,52.61000061 ,53.34000015 ,Nan       ,1087.800049  ,1087.800049  ,1087.800049  ,Nan       ,Nan       ,Nan       ,152.5500031  ,147.6799927  ,152.2200012  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  37.04444504 ,38.29000092 ,38.54999924 ,37.61000061 ,37.79999924 ,  28285200 ,  76.40000153 , 76.40000153 , 76.55000305 , 74.26000214 , 74.80999756 ,   7937300
2022-03-14 ,182.3000031 ,182.3000031 ,183.2899933 ,181.9499969 ,183.0299988 ,13186400 ,4173.109863 ,4173.109863 ,4247.569824 ,4161.720215 ,4202.75     ,5574920000 ,32945.23828 ,32945.23828 ,33395.58984 ,32818.16016 ,33000.37109 , 394940000 ,257.2136536 ,272.0100098 ,277.6499939 ,271.269989  ,276.8500061 ,   331100 ,Nan      ,3.99000001  ,3.450000048 ,Nan      ,3.779999971 ,Nan      ,Nan      ,109.7200012  ,99.76000214  ,109.4199982 ,   344184 ,Nan      ,Nan      , 66.09999847 , 64.08000183 , 65.22000122 ,   525300 ,47.37514877 ,Nan       ,Nan      ,53.18999863 ,53.34999847 ,Nan       ,1051.5       ,1051.5       ,1051.5       ,Nan       ,Nan       ,Nan       ,150.3000031  ,147.6000061  ,148.3999939  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  35.53519058 ,36.72999954 ,37.54999924 ,36.25999832 ,37.38000107 ,  38456800 ,  72.83999634 , 72.83999634 , 73.55999756 , 71.45999908 , 73.52999878 ,   9470000
2022-03-15 ,178.8899994 ,178.8899994 ,180.2700043 ,178.0099945 ,179.1000061 ,16962300 ,4262.450195 ,4262.450195 ,4271.049805 ,4187.899902 ,4188.819824 ,5392470000 ,33544.33984 ,33544.33984 ,33620.83984 ,32989.26953 ,32989.26953 , 388810000 ,265.1070862 ,278.7600098 ,279.1499939 ,271.6099854 ,273.1600037 ,   291000 ,Nan      ,3.779999971 ,3.269999981 ,Nan      ,3.630000114 ,Nan      ,Nan      ,102.5800018  ,93.52999878  ,102.2799988 ,   401690 ,Nan      ,Nan      , 65.73000336 , 64.16000366 , 65.01000214 ,   586900 ,47.77031708 ,Nan       ,Nan      ,53.45999908 ,54.52000046 ,Nan       ,1001.799988  ,1001.799988  ,1001.799988  ,Nan       ,Nan       ,Nan       ,152.8500061  ,149.4700012  ,151.4199982  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  35.69966125 ,36.90000153 ,37.31999969 ,35.66999817 ,35.75       ,  26134300 ,  68.62999725 , 68.62999725 , 70.55000305 , 67.90000153 , 69.56999969 ,  13575300
2022-03-16 ,180.0099945 ,180.0099945 ,180.1199951 ,176.8699951 ,179.1300049 ,17548100 ,4357.859863 ,4357.859863 ,4358.899902 ,4251.990234 ,4288.140137 ,6309750000 ,34063.10156 ,34063.10156 ,34075.94141 ,33391.23828 ,33653.92969 , 427400000 ,269.5198364 ,283.3999939 ,284.9899902 ,277.9899902 ,282.4100037 ,   285500 ,Nan      ,3.99000001  ,3.450000048 ,Nan      ,3.99000001  ,Nan      ,Nan      , 99.22000122 ,94.06999969  ,95.23000336 ,   293947 ,Nan      ,Nan      , 68.75       , 66.83000183 , 66.94999695 ,   628500 ,49.42119217 ,Nan       ,Nan      ,55.18000031 ,55.31999969 ,Nan       ,1007.400024  ,1003.599976  ,1003.599976  ,Nan       ,Nan       ,Nan       ,155.2700043  ,151.1199951  ,153.3999939  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  35.80607986 ,37.00999832 ,37.11000061 ,36.02999878 ,36.70000076 ,  28941600 ,  68.27999878 , 68.27999878 , 71.08000183 , 67.73000336 , 70.63999939 ,   7392700
2022-03-17 ,180.8899994 ,180.8899994 ,182.0299988 ,180.6499939 ,181.1600037 ,10954100 ,4411.669922 ,4411.669922 ,4412.669922 ,4335.649902 ,4345.109863 ,4985090000 ,34480.76172 ,34480.76172 ,34483.92188 ,33896.05859 ,33995.39063 , 339470000 ,271.2126465 ,285.1799927 ,285.1900024 ,279.0       ,280.7399902 ,   212900 ,Nan      ,3.900000095 ,3.660000086 ,Nan      ,3.779999971 ,Nan      ,Nan      ,104.2399979  ,94.84999847  ,95.33999634 ,   210763 ,Nan      ,Nan      , 69.31999969 , 66.65000153 , 67.48000336 ,   460900 ,49.74610519 ,Nan       ,Nan      ,55.00999832 ,55.50999832 ,Nan       ,1030.599976  ,1030.599976  ,1030.599976  ,Nan       ,Nan       ,Nan       ,156.7200012  ,152.0800018  ,153.7299957  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  36.47363663 ,37.70000076 ,38.36999893 ,37.38999939 ,37.40999985 ,  26488200 ,  73.68000031 , 73.68000031 , 74.44000244 , 72.38999939 , 72.65000153 ,   9653600
2022-03-18 ,179.3000031 ,179.3000031 ,180.9299927 ,179.0399933 ,179.9299927 ,13996500 ,4463.120117 ,4463.120117 ,4465.399902 ,4390.569824 ,4407.339844 ,8278430000 ,34754.92969 ,34754.92969 ,34755.19922 ,34279.82813 ,34466.71875 , 615420000 ,272.6200867 ,286.6600037 ,286.8900146 ,279.7200012 ,283.0299988 ,   479500 ,Nan      ,4.019999981 ,3.720000029 ,Nan      ,3.930000067 ,Nan      ,Nan      ,106.2799988  ,102.3000031  ,103.6200027 ,    74247 ,Nan      ,Nan      , 69.63999939 , 67.98999786 , 68.81999969 ,   710200 ,49.64073181 ,Nan       ,Nan      ,55.63999939 ,56.63999939 ,Nan       ,1035.199951  ,1035.199951  ,1035.199951  ,Nan       ,Nan       ,Nan       ,160.4299927  ,156.2599945  ,156.2599945  ,Nan       ,Nan        ,Nan        ,Nan       ,Nan      ,Nan       ,Nan         ,  36.00925064 ,37.22000122 ,37.88000107 ,36.97000122 ,37.24000168 ,  30921100 ,  74.63999939 , 74.63999939 , 75.0        , 73.55000305 , 74.25       ,   4440900
